Fare_Log,Pclass_Fare,FarePerPerson_Log,Pclass_Age,Age_Log,Sex_female,Title_Mr,Pclass,FamilySize,Title_Mrs,Parch,SibSp,Title_Miss,Embarked_S,Deck_U,Survived
0.9984972506651332,0.9984972506651332,0.6190161312168702,38.2351925734048,3.669574113771923,1,0,1,2,1,1,0,0,1,1,1
2.5613891813949743,7.684167544184923,1.9426046920465867,92.79688801357004,3.463617911580352,0,1,3,2,0,0,1,0,1,1,0
3.218275644796168,9.654826934388504,3.218275644796168,1.5,0.4054651081081644,0,0,3,1,0,0,0,0,1,1,1
3.557534241484116,3.557534241484116,3.557534241484116,33.58710570514769,3.543480945124615,0,1,1,1,0,0,0,0,1,1,0
0.5403572411720114,0.5403572411720114,0.3062412799630639,36.76815848702054,3.631466379565952,0,1,1,2,0,0,1,0,1,0,0
5.122767966846247,5.122767966846247,5.122767966846247,27.18599435803201,3.3388252006001378,1,0,1,1,0,0,0,1,1,1,1
1.5734998056284712,4.7204994168854135,1.0687542750006245,65.5069387739522,3.1283227474400848,1,0,3,2,1,0,1,0,1,0,0
2.309669936117257,2.309669936117257,1.034685136162201,30.45964294516505,3.4487055480795545,1,0,1,5,0,0,4,0,1,1,1
5.111696179577776,5.111696179577776,5.111696179577776,7.278471512297109,2.113658351392381,1,0,1,1,0,0,0,1,0,1,1
1.5058979607657228,4.517693882297168,1.5058979607657228,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,1,0
5.119463988662882,5.119463988662882,4.032739216597691,0.5,0.4054651081081644,1,0,1,3,0,2,0,1,1,1,1
2.784560523395909,8.353681570187728,2.784560523395909,85.82158242365918,3.388017377110765,0,1,3,1,0,0,0,0,1,1,1
5.005273612603582,5.005273612603582,4.31880657731416,29.516694802361645,3.4182739044299746,0,1,1,2,0,0,1,0,0,1,1
4.546516183724885,4.546516183724885,3.8639172569928233,28.607194141219725,3.388017377110765,1,0,1,2,1,0,1,0,1,1,1
3.459371945713228,6.918743891426455,3.459371945713228,96.94979854282413,3.901465455537331,0,1,2,1,0,0,0,0,1,1,1
1.894977691813848,5.684933075441544,1.894977691813848,85.82158242365918,3.388017377110765,1,0,3,1,1,0,0,0,0,1,1
