Survived,Pclass,SibSp,Parch,Age_Missing,FamilySize,IsAlone,Fare_Log,FarePerPerson_Log,Age_Log,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_U,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior,FamilyType_Alone,FamilyType_Small,FamilyType_Large,Pclass_Fare,Pclass_Age
1,3,0,0,0,1,1,2.9032605614858737,2.9032605614858737,3.4818821817914776,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.70978168445762,94.56262411752424
0,2,0,0,0,1,1,3.21870781075462,3.21870781075462,2.913880635914909,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6.43741562150924,34.85634603675712
1,3,1,0,1,2,0,2.946605052587298,2.3046429741034897,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.839815157761894,85.82158242365918
1,1,0,0,0,1,1,5.075638082445125,5.075638082445125,3.4413285271563945,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.075638082445125,30.228418423600875
1,3,0,0,0,1,1,2.260616608171544,2.260616608171544,3.739223157359244,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.781849824514632,123.19589805179979
0,3,0,4,0,5,0,1.9100608890186817,0.7657933705447992,3.8960435313742,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5.730182667056045,144.62212806103224
1,1,0,0,0,1,1,4.8213761276437115,4.8213761276437115,3.7250360284764716,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.8213761276437115,40.47272691708016
0,3,0,0,0,1,1,1.120667279448941,1.120667279448941,2.6575472755559564,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.362001838346823,39.78380162408107
0,3,0,0,0,1,1,2.956585957633167,2.956585957633167,3.3290209300423608,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.869757872899502,80.73300449513756
0,2,1,2,0,4,0,3.249187741506145,1.9730179611687448,3.0257049614958063,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6.49837548301229,39.21705562014633
1,1,0,0,0,1,1,3.534419143022532,3.534419143022532,3.810279472217543,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.534419143022532,44.1630589229872
0,3,0,0,1,1,1,2.1870956749845547,2.1870956749845547,3.388017377110765,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.561287024953664,85.82158242365918
1,3,0,2,0,3,0,3.2812044058859424,2.2550671192471023,3.6013367759371286,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.843613217657827,106.94157239211356
1,3,0,2,0,3,0,0.8512614236536372,0.36986095840942484,3.3250370955373785,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.5537842709609118,80.40008964176982
0,3,0,0,1,1,1,2.7537052973475977,2.7537052973475977,3.388017377110765,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.261115892042794,85.82158242365918
1,3,0,0,0,1,1,1.7852047002573808,1.7852047002573808,3.5658932696047714,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.355614100772142,103.11310550180832
0,3,1,1,0,3,0,2.119671360898902,1.2362850937931824,3.601374269408002,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.3590140826967065,106.94569456053253
1,3,0,0,0,1,1,3.3786313396502194,3.3786313396502194,3.5935238608756945,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10.135894018950658,106.0859550106099
0,3,1,0,0,2,0,2.7072231925582293,2.078666241212084,3.900090445935943,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.121669577674687,145.22075267505318
0,2,0,0,0,1,1,3.2645946105131465,3.2645946105131465,3.134532502326793,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.529189221026293,43.95578244001408
1,1,2,0,0,3,0,4.374206134121087,3.3004779314316526,3.6635666028937632,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.374206134121087,38.00019331427967
1,1,0,0,0,1,1,2.223898964750406,2.223898964750406,3.422416220775663,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2.223898964750406,29.643366782637028
1,3,1,0,1,2,0,1.508644728397351,1.0153393694742883,3.388017377110765,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.525934185192053,85.82158242365918
1,3,0,2,0,3,0,3.1539062775188436,2.137215044091796,3.2720868907933687,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.461718832556532,76.09891670822857
0,3,0,0,1,1,1,2.7228140110629644,2.7228140110629644,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.168442033188892,85.82158242365918
1,1,0,0,0,1,1,3.839142587214002,3.839142587214002,3.3840221349163517,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.839142587214002,28.489142209985246
1,1,2,0,0,3,0,4.429594623720039,3.354541272110821,2.6033166856658125,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.429594623720039,12.50846715716661
1,1,0,2,1,3,0,4.771361513968335,3.689545065878602,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.771361513968335,28.607194141219725
1,2,0,0,0,1,1,3.240437688114696,3.240437688114696,3.5759280137344205,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.480875376229392,69.45552257809311
0,3,1,0,1,2,0,2.0594556475913235,1.4863319852931605,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.1783669427739705,85.82158242365918
0,2,0,0,0,1,1,1.6576564847045747,1.6576564847045747,4.03354209729705,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.3153129694091494,110.9210924466296
0,2,1,0,1,2,0,2.829057662336214,2.193300220444063,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.658115324672428,57.21438828243945
0,3,0,2,0,3,0,3.1299309434994753,2.1151464663006125,3.3664412156368164,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.389792830498426,83.92568031343848
0,2,1,0,0,2,0,3.3858739079633082,2.726014538471155,3.8616694701551877,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.7717478159266165,93.08931907852184
1,3,0,0,0,1,1,2.849734931416435,2.849734931416435,4.0065884141949075,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.549204794249304,161.8771585288652
1,3,0,0,0,1,1,2.5363124378479003,2.5363124378479003,3.268784071214492,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7.6089373135437,75.83809821277075
1,2,0,1,0,2,0,2.7620647894084485,2.1301643608773535,3.9050103708141237,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.524129578816897,97.30118965319436
1,3,1,0,1,2,0,2.54799098911553,1.9301726763816816,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.64397296734659,85.82158242365918
0,3,0,0,0,1,1,3.008362179454013,3.008362179454013,3.862129432997947,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.02508653836204,139.6996000386126
1,3,0,0,0,1,1,3.0947401538840404,3.0947401538840404,3.425928923099227,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.284220461652122,89.25359125600937
0,1,2,0,0,3,0,4.275425071457234,3.204245319062053,2.84533245483417,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.275425071457234,16.20727836097713
1,3,0,0,1,1,1,3.5348508501684477,3.5348508501684477,3.388017377110765,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10.604552550505343,85.82158242365918
1,3,1,0,0,2,0,2.690510611204174,2.063007235216411,3.5160248243168595,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.071531833612521,97.95118800941742
1,2,5,0,0,6,0,2.8639365166990567,1.3231060391641327,3.6499065805601587,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5.727873033398113,74.94214387032883
1,3,1,0,1,2,0,3.2505837723524773,2.595456179197284,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.751751317057431,85.82158242365918
1,3,1,1,0,3,0,1.4601022882646104,0.7429527020954517,3.4504187587119195,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.380306864793831,91.54075840433427
1,3,0,0,0,1,1,2.8814599431539714,2.8814599431539714,3.2736977846046287,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.644379829461915,76.22643934877091
0,2,0,2,0,3,0,3.009240623578783,2.004717995483899,3.7427787703345046,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.018481247157566,82.4302669860692
1,3,1,0,0,2,0,3.2420257847669003,2.5872187738177654,3.0389269242199553,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.7260773543007,59.648467070110414
1,2,0,1,0,2,0,3.297657429993778,2.640812930502934,0.4054651081081644,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6.595314859987556,1.0
1,1,0,2,0,3,0,4.521300414438798,3.444204719911751,3.423366106997003,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.521300414438798,29.67248832340482
1,1,1,2,0,4,0,4.771800103782132,3.4105840223187167,3.081774251684754,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.771800103782132,20.79704154595813
0,1,0,1,0,2,0,3.4726153103196045,2.810032015371404,3.1153648667716993,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.4726153103196045,21.54165355357804
1,1,2,0,1,3,0,4.8929097567868105,3.809185230907254,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.8929097567868105,28.607194141219725
1,1,1,0,0,2,0,2.8775510336248087,2.239149962896628,3.156727603822431,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.8775510336248087,22.493589667264143
0,3,1,0,0,2,0,2.8254183358843132,2.189864222929927,3.3070138491285856,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.47625500765294,78.91041399623515
0,1,1,0,0,2,0,4.463384246712412,3.7816944781500053,2.7814177908048094,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.463384246712412,15.141890556039256
1,2,1,0,0,2,0,1.2147643654041347,0.7815014055255166,3.4132409108138706,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.4295287308082694,58.726980668387874
0,3,1,1,0,3,0,2.677694081087311,1.7078644434889971,3.627558130465051,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.033082243261934,109.8625175500708
0,3,0,0,0,1,1,2.788455919802347,2.788455919802347,3.3326112166020794,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.365367759407041,81.0341702880244
1,3,0,0,0,1,1,2.1703100536842266,2.1703100536842266,3.0159666748307457,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.51093016105268,58.22643027315269
0,1,1,2,0,4,0,3.5374430040967098,2.234812012973191,2.980620678294613,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.5374430040967098,18.700040238289294
1,1,1,0,0,2,0,4.69691857559658,4.012853375453488,3.807714351904421,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.69691857559658,44.04735869907916
0,1,0,0,0,1,1,4.6358526285539945,4.6358526285539945,3.4875403816969084,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.6358526285539945,31.70540588084801
0,1,0,1,0,2,0,4.567893981052709,3.8850730970615475,3.9633547062329226,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.567893981052709,51.633600376566406
1,2,0,0,0,1,1,3.0487231262737398,3.0487231262737398,4.1298786583075495,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6.0974462525474795,122.34075723617636
0,1,0,0,0,1,1,4.03727673251458,4.03727673251458,3.195262807323242,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.03727673251458,23.416589707754063
0,1,2,2,0,5,0,5.122767966846247,3.5368883823203072,3.218600015771552,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5.122767966846247,23.99310572337959
1,1,3,2,0,6,0,4.249687388303404,2.5268413583456457,2.7995353231469937,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4.249687388303404,15.437007099513394
0,3,0,1,1,2,0,1.957146780981301,1.3961332996305482,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.871440342943903,85.82158242365918
1,1,0,0,0,1,1,4.474165883294651,4.474165883294651,3.9032562814862337,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.474165883294651,48.56357958665126
0,2,0,1,0,2,0,2.9544205758153517,2.31206996900526,3.0846896451916015,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5.908841151630703,41.72136244324551
1,3,1,0,0,2,0,2.4360577338927194,1.826796764591525,2.748605290265783,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.308173201678159,43.862490480908605
0,3,0,0,0,1,1,3.367095809983807,3.367095809983807,3.370635692707131,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10.101287429951421,84.29105382605778
1,1,1,0,0,2,0,3.3503460948380255,2.6916701102406932,3.680179908450834,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.3503460948380255,38.65352743556824
0,3,0,0,0,1,1,2.6602245716196053,2.6602245716196053,3.9537867843182353,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.980673714858816,153.39722312312298
1,3,0,0,1,1,1,1.7044935143816868,1.7044935143816868,3.388017377110765,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.1134805431450605,85.82158242365918
0,1,0,0,0,1,1,4.059559862064886,4.059559862064886,2.031019472242245,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.059559862064886,6.621852666567772
0,3,0,0,0,1,1,3.3282287602018594,3.3282287602018594,3.7236340425281345,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.984686280605578,121.24387042897231
1,3,0,0,1,1,1,2.788191365467189,2.788191365467189,3.388017377110765,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8.364574096401567,85.82158242365918
1,1,0,1,0,2,0,4.589736700077778,3.906693830567079,3.3671709836592583,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.589736700077778,27.99637968250711
0,2,0,0,0,1,1,2.451453273528781,2.451453273528781,3.7381083724024773,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.902906547057562,82.03686343240518
1,3,1,0,0,2,0,2.361136979943661,1.758116504805463,3.617971158242757,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.0834109398309835,108.78567779348305
1,3,1,0,0,2,0,3.3528821047159347,2.694120295568712,3.7616868832220547,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.058646314147804,126.06280829645493
1,1,1,0,0,2,0,4.700190323734285,4.016095592061332,3.2083978034901213,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.700190323734285,23.73941704651601
1,1,2,0,0,3,0,4.219717977185045,3.15008721823205,0.4054651081081644,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4.219717977185045,0.5
1,2,0,0,0,1,1,3.2349893026716146,3.2349893026716146,3.7081057246765874,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6.469978605343229,79.55298284117366
0,3,0,0,0,1,1,2.781381204827454,2.781381204827454,3.312682191269531,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.344143614482363,79.37602863251792
0,3,0,2,0,3,0,1.9857488031119135,1.1297340543904035,3.95482782447395,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.95724640933574,153.5601236909405
1,2,1,0,1,2,0,2.851394126307277,2.2144039411754535,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.702788252614554,57.21438828243945
0,3,3,0,0,4,0,3.4668696348825665,2.170090305765597,3.788005184339794,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10.400608904647699,129.5046147349251
0,3,0,0,0,1,1,2.841181513705393,2.841181513705393,3.8272530688007524,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.523544541116179,134.80854371179367
1,1,0,0,1,1,1,1.8791443875535434,1.8791443875535434,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.8791443875535434,28.607194141219725
1,2,0,0,0,1,1,3.262015770862049,3.262015770862049,3.3298286399961436,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.524031541724098,53.86710919813062
1,3,1,0,0,2,0,3.195594915355975,2.542573961895035,3.5392890682151688,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.586784746067924,100.32727281185933
0,3,0,0,1,1,1,1.9117622616227514,1.9117622616227514,3.388017377110765,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.735286784868254,85.82158242365918
1,3,0,2,0,3,0,2.3365323102937032,1.414663135170334,3.5036056067470276,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.009596930881109,96.70520631513193
0,3,0,0,0,1,1,3.2437713437009763,3.2437713437009763,3.6635544006691143,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.73131403110293,113.99915228418877
1,1,1,0,0,2,0,4.462979697079548,3.7812945380787126,3.737358669377069,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.462979697079548,40.98694217619865
0,2,1,1,0,3,0,2.974059097872497,1.972746803008873,3.681384080870608,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.948118195744994,77.40261176124491
0,3,0,0,0,1,1,1.197401258942897,1.197401258942897,3.2711949728283907,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3.592203776828691,76.02839841634676
1,2,1,1,0,3,0,3.456496475444776,2.419054673853615,1.4827968488659042,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6.912992950889552,6.81049856740578
0,2,0,0,0,1,1,2.9504890615059933,2.9504890615059933,3.3761536378798715,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.900978123011987,56.51603495302028
0,2,1,0,0,2,0,0.9968748314301937,0.6178307862504957,3.136954754395013,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.9937496628603875,44.067233856294585
0,1,1,1,0,3,0,1.851301151936371,1.02581456886986,3.1458434537607967,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.851301151936371,22.239268457613367
1,2,0,1,0,2,0,2.7333410087219936,2.1031702752538965,4.042071708021163,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.466682017443987,111.88838485705304
1,1,0,1,0,2,0,3.445466228954285,2.7837110145925634,3.025884686307578,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.445466228954285,19.612232006712773
0,2,1,0,0,2,0,2.4715174126689843,1.8594492698646112,3.8935105662440144,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.943034825337969,96.16578634929252
1,1,0,2,0,3,0,5.122767966846247,4.036004214879739,2.714924271030978,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5.122767966846247,14.103466258657622
0,3,1,2,0,4,0,2.9785962876072563,1.7343157205663506,3.6331203140082655,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.935788862821768,110.49202869311583
1,3,1,0,0,2,0,2.153945863847941,1.5705723362122332,3.523256647753209,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.461837591543823,98.6838953886542
0,3,1,0,0,2,0,2.441076663571149,1.8314127811047065,3.983360417565588,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.323229990713447,158.09152894850155
0,3,0,0,0,1,1,2.5865678313392224,2.5865678313392224,3.0836686731784377,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.759703494017668,62.5151204029224
1,3,0,5,0,6,0,0.7813869694093536,0.18016645845906928,3.903450659658757,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.344160908228061,145.71964380318877
1,1,0,0,0,1,1,4.715989475393187,4.715989475393187,3.3799347489834597,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.715989475393187,28.36885470314225
0,3,0,0,0,1,1,1.4658215513217416,1.4658215513217416,3.9946572863995424,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.3974646539652245,159.92167682809898
1,3,1,0,0,2,0,3.125689787475187,2.475512664146131,2.924331932192081,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,9.377069362425562,52.86534384236174
1,3,1,0,1,2,0,3.239940400670353,2.585211909142193,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.71982120201106,85.82158242365918
0,2,0,0,0,1,1,3.796071042334717,3.796071042334717,3.460621274208532,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7.592142084669434,61.67349944645192
1,1,1,0,0,2,0,1.8379271500730623,1.29246433534692,3.0066795278859146,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.8379271500730623,19.22014789555725
0,2,0,2,0,3,0,1.9866407108242934,1.1304339009910658,2.821778624541489,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3.9732814216485868,31.613433886083836
0,2,0,0,0,1,1,3.3295832204523585,3.3295832204523585,3.7581967829209844,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.659166440904717,83.74210085389139
1,3,3,1,0,5,0,3.155356517489116,1.7033434698544843,2.80319347060358,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9.466069552467347,46.491738629476835
1,3,4,0,1,5,0,3.0190385597842253,1.5880753490700643,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9.057115679352677,85.82158242365918
1,2,0,0,0,1,1,3.4593782355950093,3.4593782355950093,3.72659789552776,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.918756471190019,81.0751048280096
0,3,2,0,0,3,0,3.219459654406564,2.1977651719293685,3.2010988987247235,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.658378963219693,70.67851134348408
1,3,0,0,0,1,1,2.7484240952404835,2.7484240952404835,3.695693927880581,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.24527228572145,117.82052941483865
1,1,0,0,1,1,1,4.309086249855471,4.309086249855471,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.309086249855471,28.607194141219725
0,1,0,2,0,3,0,2.8088664070072875,1.8240706829123061,3.6279365247872617,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.8088664070072875,36.63507738895891
1,1,2,0,0,3,0,4.249847184905498,3.1793682439056172,3.0402865836102246,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.249847184905498,19.91123519372925
0,2,0,0,0,1,1,2.9730315508331584,2.9730315508331584,3.9562706190200583,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.946063101666317,102.52411387607025
1,1,0,0,0,1,1,3.6247621775737335,3.6247621775737335,3.6334407617069107,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3.6247621775737335,36.8428009267367
1,1,0,0,1,1,1,4.419909915401461,4.419909915401461,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.419909915401461,28.607194141219725
1,2,1,6,0,8,0,2.339514722078956,0.7756599121343615,3.7635093219878724,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4.679029444157912,84.19882121255834
1,1,0,0,0,1,1,4.9463925514341405,4.9463925514341405,3.1355272791285613,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.9463925514341405,22.000760466158123
